Date,Region,Latitude,Longitude,Temperature (°C),Rainfall (mm)
2015-02-16,Northern,-10.9167,30.0833,27.93,28.34
2015-02-16,Luapula,-10.83,29.72,26.0,49.89
2015-02-16,Muchinga,-10.9,32.15,25.5,26.2
2015-02-16,Central,-14.0,28.0,25.21,13.64
2015-02-16,North-Western,-13.1833,24.8167,28.14,5.29
2015-02-17,Lusaka,-15.4167,28.2833,24.32,49.45
2015-02-17,Copperbelt,-12.83,28.2116,25.06,12.04
2015-02-17,Eastern,-13.7894,32.6073,22.83,24.67
2015-02-17,Southern,-16.5833,27.8333,24.97,11.32
2015-02-17,Western,-14.5,23.25,28.27,46.63
2015-02-17,Northern,-10.9167,30.0833,27.24,10.02
2015-02-17,Luapula,-10.83,29.72,27.04,28.07
2015-02-17,Muchinga,-10.9,32.15,25.71,45.69
2015-02-17,Central,-14.0,28.0,25.67,33.85
2015-02-17,North-Western,-13.1833,24.8167,24.04,21.92
2015-02-18,Lusaka,-15.4167,28.2833,24.26,15.43
2015-02-18,Copperbelt,-12.83,28.2116,25.72,43.39
2015-02-18,Eastern,-13.7894,32.6073,26.75,43.41
2015-02-18,Southern,-16.5833,27.8333,25.8,38.41
2015-02-18,Western,-14.5,23.25,22.96,49.12
2015-02-18,Northern,-10.9167,30.0833,22.79,23.24
2015-02-18,Luapula,-10.83,29.72,27.52,48.97
2015-02-18,Muchinga,-10.9,32.15,26.0,17.17
2015-02-18,Central,-14.0,28.0,25.83,33.75
2015-02-18,North-Western,-13.1833,24.8167,25.96,31.21
2015-02-19,Lusaka,-15.4167,28.2833,24.65,7.21
2015-02-19,Copperbelt,-12.83,28.2116,24.81,15.54
2015-02-19,Eastern,-13.7894,32.6073,28.78,36.03
2015-02-19,Southern,-16.5833,27.8333,28.53,29.86
2015-02-19,Western,-14.5,23.25,26.2,26.45
2015-02-19,Northern,-10.9167,30.0833,24.37,19.21
2015-02-19,Luapula,-10.83,29.72,24.43,9.11
2015-02-19,Muchinga,-10.9,32.15,23.8,8.94
2015-02-19,Central,-14.0,28.0,22.95,43.44
2015-02-19,North-Western,-13.1833,24.8167,24.71,17.98
2015-02-20,Lusaka,-15.4167,28.2833,23.57,8.02
2015-02-20,Copperbelt,-12.83,28.2116,24.97,6.84
2015-02-20,Eastern,-13.7894,32.6073,25.82,23.52
2015-02-20,Southern,-16.5833,27.8333,27.6,14.35
2015-02-20,Western,-14.5,23.25,25.07,11.87
2015-02-20,Northern,-10.9167,30.0833,23.01,45.37
2015-02-20,Luapula,-10.83,29.72,27.83,20.41
2015-02-20,Muchinga,-10.9,32.15,23.71,46.37
2015-02-20,Central,-14.0,28.0,27.57,46.75
2015-02-20,North-Western,-13.1833,24.8167,26.89,6.43
2015-02-21,Lusaka,-15.4167,28.2833,27.69,37.16
2015-02-21,Copperbelt,-12.83,28.2116,27.93,11.82
2015-02-21,Eastern,-13.7894,32.6073,23.56,9.68
2015-02-21,Southern,-16.5833,27.8333,26.33,34.99
2015-02-21,Western,-14.5,23.25,23.25,16.2
2015-02-21,Northern,-10.9167,30.0833,23.46,12.31
2015-02-21,Luapula,-10.83,29.72,23.82,8.2
2015-02-21,Muchinga,-10.9,32.15,25.92,22.53
2015-02-21,Central,-14.0,28.0,26.18,12.93
2015-02-21,North-Western,-13.1833,24.8167,28.67,30.2
2015-02-22,Lusaka,-15.4167,28.2833,24.8,17.93
2015-02-22,Copperbelt,-12.83,28.2116,24.66,15.55
2015-02-22,Eastern,-13.7894,32.6073,26.88,35.78
2015-02-22,Southern,-16.5833,27.8333,26.67,11.96
2015-02-22,Western,-14.5,23.25,25.75,49.1
2015-02-22,Northern,-10.9167,30.0833,24.14,30.58
2015-02-22,Luapula,-10.83,29.72,23.64,22.04
2015-02-22,Muchinga,-10.9,32.15,24.75,45.88
2015-02-22,Central,-14.0,28.0,27.17,26.64
2015-02-22,North-Western,-13.1833,24.8167,23.72,17.66
2015-02-23,Lusaka,-15.4167,28.2833,25.21,41.95
2015-02-23,Copperbelt,-12.83,28.2116,24.05,19.85
2015-02-23,Eastern,-13.7894,32.6073,27.59,39.25
2015-02-23,Southern,-16.5833,27.8333,26.02,16.78
2015-02-23,Western,-14.5,23.25,28.28,46.63
2015-02-23,Northern,-10.9167,30.0833,27.31,41.82
2015-02-23,Luapula,-10.83,29.72,24.54,16.66
2015-02-23,Muchinga,-10.9,32.15,28.24,44.05
2015-02-23,Central,-14.0,28.0,28.33,46.5
2015-02-23,North-Western,-13.1833,24.8167,28.99,38.4
2015-02-24,Lusaka,-15.4167,28.2833,24.43,36.56
2015-02-24,Copperbelt,-12.83,28.2116,25.06,20.11
2015-02-24,Eastern,-13.7894,32.6073,25.01,46.09
2015-02-24,Southern,-16.5833,27.8333,24.15,18.72
2015-02-24,Western,-14.5,23.25,23.28,35.61
2015-02-24,Northern,-10.9167,30.0833,24.73,42.04
2015-02-24,Luapula,-10.83,29.72,26.83,22.35
2015-02-24,Muchinga,-10.9,32.15,24.11,12.86
2015-02-24,Central,-14.0,28.0,24.09,44.02
2015-02-24,North-Western,-13.1833,24.8167,25.95,46.21
2015-02-25,Lusaka,-15.4167,28.2833,28.21,9.89
2015-02-25,Copperbelt,-12.83,28.2116,25.87,45.89
2015-02-25,Eastern,-13.7894,32.6073,27.54,40.27
2015-02-25,Southern,-16.5833,27.8333,27.99,44.77
2015-02-25,Western,-14.5,23.25,23.58,14.87
2015-02-25,Northern,-10.9167,30.0833,25.2,36.57
2015-02-25,Luapula,-10.83,29.72,26.99,49.89
2015-02-25,Muchinga,-10.9,32.15,28.11,10.95
2015-02-25,Central,-14.0,28.0,24.13,37.27
2015-02-25,North-Western,-13.1833,24.8167,27.28,21.37
2015-02-26,Lusaka,-15.4167,28.2833,25.63,49.68
2015-02-26,Copperbelt,-12.83,28.2116,24.98,29.62
2015-02-26,Eastern,-13.7894,32.6073,26.09,28.92
2015-02-26,Southern,-16.5833,27.8333,24.13,9.85
2015-02-26,Western,-14.5,23.25,28.21,27.52
2015-02-26,Northern,-10.9167,30.0833,27.11,12.94
2015-02-26,Luapula,-10.83,29.72,26.98,26.65
2015-02-26,Muchinga,-10.9,32.15,25.0,20.74
2015-02-26,Central,-14.0,28.0,24.28,42.38
2015-02-26,North-Western,-13.1833,24.8167,27.67,42.61
2015-02-27,Lusaka,-15.4167,28.2833,24.36,15.39
2015-02-27,Copperbelt,-12.83,28.2116,25.01,20.71
2015-02-27,Eastern,-13.7894,32.6073,28.17,21.03
2015-02-27,Southern,-16.5833,27.8333,26.83,39.53
2015-02-27,Western,-14.5,23.25,24.4,29.26
2015-02-27,Northern,-10.9167,30.0833,24.14,29.71
2015-02-27,Luapula,-10.83,29.72,23.65,27.74
2015-02-27,Muchinga,-10.9,32.15,26.15,38.88
2015-02-27,Central,-14.0,28.0,28.79,32.99
2015-02-27,North-Western,-13.1833,24.8167,28.76,36.58
2015-02-28,Lusaka,-15.4167,28.2833,27.13,23.68
2015-02-28,Copperbelt,-12.83,28.2116,23.79,27.08
2015-02-28,Eastern,-13.7894,32.6073,24.98,48.8
2015-02-28,Southern,-16.5833,27.8333,27.05,26.07
2015-02-28,Western,-14.5,23.25,27.18,27.05
2015-02-28,Northern,-10.9167,30.0833,23.32,27.96
2015-02-28,Luapula,-10.83,29.72,27.36,24.13
2015-02-28,Muchinga,-10.9,32.15,28.76,42.77
2015-02-28,Central,-14.0,28.0,23.77,21.94
2015-02-28,North-Western,-13.1833,24.8167,28.22,23.35
2015-03-01,Lusaka,-15.4167,28.2833,27.19,40.99
2015-03-01,Copperbelt,-12.83,28.2116,26.51,25.64
2015-03-01,Eastern,-13.7894,32.6073,25.76,33.11
2015-03-01,Southern,-16.5833,27.8333,26.41,14.16
2015-03-01,Western,-14.5,23.25,25.97,44.45
2015-03-01,Northern,-10.9167,30.0833,23.62,37.55
2015-03-01,Luapula,-10.83,29.72,28.24,20.81
2015-03-01,Muchinga,-10.9,32.15,23.39,37.16
2015-03-01,Central,-14.0,28.0,29.04,15.49
2015-03-01,North-Western,-13.1833,24.8167,23.39,36.93
2015-03-02,Lusaka,-15.4167,28.2833,23.54,12.63
2015-03-02,Copperbelt,-12.83,28.2116,27.93,5.09
2015-03-02,Eastern,-13.7894,32.6073,29.12,37.18
2015-03-02,Southern,-16.5833,27.8333,24.49,37.51
2015-03-02,Western,-14.5,23.25,29.31,31.54
2015-03-02,Northern,-10.9167,30.0833,28.76,29.79
2015-03-02,Luapula,-10.83,29.72,25.04,19.02
2015-03-02,Muchinga,-10.9,32.15,24.84,35.07
2015-03-02,Central,-14.0,28.0,24.98,10.57
2015-03-02,North-Western,-13.1833,24.8167,24.03,37.55
2015-03-03,Lusaka,-15.4167,28.2833,24.58,10.86
2015-03-03,Copperbelt,-12.83,28.2116,28.25,17.03
2015-03-03,Eastern,-13.7894,32.6073,23.55,16.74
2015-03-03,Southern,-16.5833,27.8333,26.01,48.25
2015-03-03,Western,-14.5,23.25,25.77,25.16
2015-03-03,Northern,-10.9167,30.0833,25.84,41.31
2015-03-03,Luapula,-10.83,29.72,26.55,49.53
2015-03-03,Muchinga,-10.9,32.15,28.98,14.5
2015-03-03,Central,-14.0,28.0,25.81,11.48
2015-03-03,North-Western,-13.1833,24.8167,24.59,14.16
2015-03-04,Lusaka,-15.4167,28.2833,23.68,11.13
2015-03-04,Copperbelt,-12.83,28.2116,25.04,16.02
2015-03-04,Eastern,-13.7894,32.6073,28.02,35.24
2015-03-04,Southern,-16.5833,27.8333,26.81,16.86
2015-03-04,Western,-14.5,23.25,27.96,29.76
2015-03-04,Northern,-10.9167,30.0833,24.41,28.69
2015-03-04,Luapula,-10.83,29.72,25.3,11.77
2015-03-04,Muchinga,-10.9,32.15,29.37,29.8
2015-03-04,Central,-14.0,28.0,27.52,13.4
2015-03-04,North-Western,-13.1833,24.8167,26.67,6.83
2015-03-05,Lusaka,-15.4167,28.2833,26.28,37.19
2015-03-05,Copperbelt,-12.83,28.2116,24.33,21.58
2015-03-05,Eastern,-13.7894,32.6073,27.16,26.71
2015-03-05,Southern,-16.5833,27.8333,24.15,28.63
2015-03-05,Western,-14.5,23.25,28.36,49.13
2015-03-05,Northern,-10.9167,30.0833,28.57,14.85
2015-03-05,Luapula,-10.83,29.72,23.56,13.73
2015-03-05,Muchinga,-10.9,32.15,24.18,32.81
2015-03-05,Central,-14.0,28.0,27.82,48.49
2015-03-05,North-Western,-13.1833,24.8167,23.8,39.5
2015-03-06,Lusaka,-15.4167,28.2833,24.88,17.76
2015-03-06,Copperbelt,-12.83,28.2116,28.83,13.46
2015-03-06,Eastern,-13.7894,32.6073,28.85,29.17
2015-03-06,Southern,-16.5833,27.8333,24.85,38.39
2015-03-06,Western,-14.5,23.25,23.53,9.56
2015-03-06,Northern,-10.9167,30.0833,29.15,43.6
2015-03-06,Luapula,-10.83,29.72,28.97,34.32
2015-03-06,Muchinga,-10.9,32.15,24.41,26.69
2015-03-06,Central,-14.0,28.0,26.38,16.13
2015-03-06,North-Western,-13.1833,24.8167,29.31,34.2
2015-03-07,Lusaka,-15.4167,28.2833,25.06,43.82
2015-03-07,Copperbelt,-12.83,28.2116,28.01,12.27
2015-03-07,Eastern,-13.7894,32.6073,28.25,7.73
2015-03-07,Southern,-16.5833,27.8333,24.63,42.16
2015-03-07,Western,-14.5,23.25,23.88,40.88
2015-03-07,Northern,-10.9167,30.0833,26.02,43.7
2015-03-07,Luapula,-10.83,29.72,26.78,23.01
2015-03-07,Muchinga,-10.9,32.15,28.12,5.36
2015-03-07,Central,-14.0,28.0,27.4,16.06
2015-03-07,North-Western,-13.1833,24.8167,24.36,6.58
2015-03-08,Lusaka,-15.4167,28.2833,27.48,5.82
2015-03-08,Copperbelt,-12.83,28.2116,24.67,22.55
2015-03-08,Eastern,-13.7894,32.6073,28.35,20.47
2015-03-08,Southern,-16.5833,27.8333,27.49,30.76
2015-03-08,Western,-14.5,23.25,28.22,23.71
2015-03-08,Northern,-10.9167,30.0833,24.44,39.05
2015-03-08,Luapula,-10.83,29.72,24.68,30.39
2015-03-08,Muchinga,-10.9,32.15,28.4,30.32
2015-03-08,Central,-14.0,28.0,25.29,26.62
2015-03-08,North-Western,-13.1833,24.8167,29.14,23.13
2015-03-09,Lusaka,-15.4167,28.2833,27.39,31.9
2015-03-09,Copperbelt,-12.83,28.2116,25.84,28.32
2015-03-09,Eastern,-13.7894,32.6073,24.27,43.79
2015-03-09,Southern,-16.5833,27.8333,26.14,21.78
2015-03-09,Western,-14.5,23.25,27.05,41.66
2015-03-09,Northern,-10.9167,30.0833,28.05,10.94
2015-03-09,Luapula,-10.83,29.72,28.03,27.71
2015-03-09,Muchinga,-10.9,32.15,25.76,49.6
2015-03-09,Central,-14.0,28.0,26.47,20.64
2015-03-09,North-Western,-13.1833,24.8167,27.87,13.91
2015-03-10,Lusaka,-15.4167,28.2833,23.84,22.17
2015-03-10,Copperbelt,-12.83,28.2116,27.07,28.83
2015-03-10,Eastern,-13.7894,32.6073,27.49,36.84
2015-03-10,Southern,-16.5833,27.8333,24.3,27.59
2015-03-10,Western,-14.5,23.25,25.58,5.07
2015-03-10,Northern,-10.9167,30.0833,26.28,35.84
2015-03-10,Luapula,-10.83,29.72,24.31,49.97
2015-03-10,Muchinga,-10.9,32.15,25.89,16.61
2015-03-10,Central,-14.0,28.0,27.54,17.48
2015-03-10,North-Western,-13.1833,24.8167,23.85,7.7
2015-03-11,Lusaka,-15.4167,28.2833,24.16,30.32
2015-03-11,Copperbelt,-12.83,28.2116,27.55,30.14
2015-03-11,Eastern,-13.7894,32.6073,25.33,31.97
2015-03-11,Southern,-16.5833,27.8333,26.47,8.28
2015-03-11,Western,-14.5,23.25,28.32,35.15
2015-03-11,Northern,-10.9167,30.0833,25.01,14.55
2015-03-11,Luapula,-10.83,29.72,24.56,16.74
2015-03-11,Muchinga,-10.9,32.15,25.05,36.92
2015-03-11,Central,-14.0,28.0,26.6,9.41
2015-03-11,North-Western,-13.1833,24.8167,25.7,15.21
2015-03-12,Lusaka,-15.4167,28.2833,23.91,32.54
2015-03-12,Copperbelt,-12.83,28.2116,24.24,24.22
2015-03-12,Eastern,-13.7894,32.6073,27.01,39.03
2015-03-12,Southern,-16.5833,27.8333,26.95,11.76
2015-03-12,Western,-14.5,23.25,25.61,20.62
2015-03-12,Northern,-10.9167,30.0833,25.0,40.69
2015-03-12,Luapula,-10.83,29.72,27.79,25.38
2015-03-12,Muchinga,-10.9,32.15,27.24,8.24
2015-03-12,Central,-14.0,28.0,27.04,10.34
2015-03-12,North-Western,-13.1833,24.8167,29.19,35.23
2015-03-13,Lusaka,-15.4167,28.2833,25.94,21.25
2015-03-13,Copperbelt,-12.83,28.2116,25.81,30.35
2015-03-13,Eastern,-13.7894,32.6073,29.21,24.1
2015-03-13,Southern,-16.5833,27.8333,26.65,28.08
2015-03-13,Western,-14.5,23.25,29.31,37.24
2015-03-13,Northern,-10.9167,30.0833,23.77,29.69
2015-03-13,Luapula,-10.83,29.72,27.27,10.42
2015-03-13,Muchinga,-10.9,32.15,28.92,26.57
2015-03-13,Central,-14.0,28.0,26.59,35.86
2015-03-13,North-Western,-13.1833,24.8167,27.39,35.94
2015-03-14,Lusaka,-15.4167,28.2833,27.35,27.53
2015-03-14,Copperbelt,-12.83,28.2116,25.05,35.24
2015-03-14,Eastern,-13.7894,32.6073,27.01,19.44
2015-03-14,Southern,-16.5833,27.8333,28.8,15.6
2015-03-14,Western,-14.5,23.25,27.09,46.21
2015-03-14,Northern,-10.9167,30.0833,29.53,46.15
2015-03-14,Luapula,-10.83,29.72,27.65,5.64
2015-03-14,Muchinga,-10.9,32.15,25.81,10.89
2015-03-14,Central,-14.0,28.0,28.38,38.75
2015-03-14,North-Western,-13.1833,24.8167,26.78,44.23
2015-03-15,Lusaka,-15.4167,28.2833,25.92,44.32
2015-03-15,Copperbelt,-12.83,28.2116,27.62,31.17
2015-03-15,Eastern,-13.7894,32.6073,27.4,36.2
2015-03-15,Southern,-16.5833,27.8333,24.36,44.48
2015-03-15,Western,-14.5,23.25,25.49,34.56
2015-03-15,Northern,-10.9167,30.0833,26.76,36.25
2015-03-15,Luapula,-10.83,29.72,28.82,17.42
2015-03-15,Muchinga,-10.9,32.15,24.71,31.19
2015-03-15,Central,-14.0,28.0,27.52,42.45
2015-03-15,North-Western,-13.1833,24.8167,28.31,24.1
2015-03-16,Lusaka,-15.4167,28.2833,24.14,48.02
2015-03-16,Copperbelt,-12.83,28.2116,24.56,31.16
2015-03-16,Eastern,-13.7894,32.6073,23.98,23.85
2015-03-16,Southern,-16.5833,27.8333,28.64,32.34
2015-03-16,Western,-14.5,23.25,26.02,16.15
2015-03-16,Northern,-10.9167,30.0833,28.64,19.43
2015-03-16,Luapula,-10.83,29.72,27.03,17.38
2015-03-16,Muchinga,-10.9,32.15,25.3,44.45
2015-03-16,Central,-14.0,28.0,23.98,24.82
2015-03-16,North-Western,-13.1833,24.8167,29.68,17.57
2015-03-17,Lusaka,-15.4167,28.2833,29.25,13.83
2015-03-17,Copperbelt,-12.83,28.2116,26.23,14.95
2015-03-17,Eastern,-13.7894,32.6073,26.44,5.95
2015-03-17,Southern,-16.5833,27.8333,26.63,5.91
2015-03-17,Western,-14.5,23.25,27.94,38.02
2015-03-17,Northern,-10.9167,30.0833,29.31,42.14
2015-03-17,Luapula,-10.83,29.72,28.52,31.44
2015-03-17,Muchinga,-10.9,32.15,24.5,23.76
2015-03-17,Central,-14.0,28.0,25.9,36.26
2015-03-17,North-Western,-13.1833,24.8167,26.4,24.09
2015-03-18,Lusaka,-15.4167,28.2833,29.43,8.31
2015-03-18,Copperbelt,-12.83,28.2116,27.83,42.24
2015-03-18,Eastern,-13.7894,32.6073,25.93,13.57
2015-03-18,Southern,-16.5833,27.8333,24.25,40.19
2015-03-18,Western,-14.5,23.25,25.56,18.19
2015-03-18,Northern,-10.9167,30.0833,24.92,9.0
2015-03-18,Luapula,-10.83,29.72,25.26,27.29
2015-03-18,Muchinga,-10.9,32.15,26.59,35.25
2015-03-18,Central,-14.0,28.0,28.72,20.13
2015-03-18,North-Western,-13.1833,24.8167,27.08,12.41
2015-03-19,Lusaka,-15.4167,28.2833,27.04,27.74
2015-03-19,Copperbelt,-12.83,28.2116,27.33,12.37
2015-03-19,Eastern,-13.7894,32.6073,26.07,10.13
2015-03-19,Southern,-16.5833,27.8333,29.47,15.2
2015-03-19,Western,-14.5,23.25,26.77,29.85
2015-03-19,Northern,-10.9167,30.0833,24.7,41.69
2015-03-19,Luapula,-10.83,29.72,26.2,6.15
2015-03-19,Muchinga,-10.9,32.15,27.22,31.25
2015-03-19,Central,-14.0,28.0,27.64,23.31
2015-03-19,North-Western,-13.1833,24.8167,29.43,14.51
2015-03-20,Lusaka,-15.4167,28.2833,24.17,33.15
2015-03-20,Copperbelt,-12.83,28.2116,28.2,7.21
2015-03-20,Eastern,-13.7894,32.6073,24.87,32.11
2015-03-20,Southern,-16.5833,27.8333,24.44,18.8
2015-03-20,Western,-14.5,23.25,23.99,28.1
2015-03-20,Northern,-10.9167,30.0833,27.4,48.87
2015-03-20,Luapula,-10.83,29.72,27.84,25.87
2015-03-20,Muchinga,-10.9,32.15,24.74,32.06
2015-03-20,Central,-14.0,28.0,26.48,47.18
2015-03-20,North-Western,-13.1833,24.8167,29.65,22.62
2015-03-21,Lusaka,-15.4167,28.2833,29.65,39.91
2015-03-21,Copperbelt,-12.83,28.2116,27.24,5.14
2015-03-21,Eastern,-13.7894,32.6073,25.69,24.24
2015-03-21,Southern,-16.5833,27.8333,28.48,7.48
2015-03-21,Western,-14.5,23.25,26.81,34.65
2015-03-21,Northern,-10.9167,30.0833,27.68,41.5
2015-03-21,Luapula,-10.83,29.72,24.31,37.07
2015-03-21,Muchinga,-10.9,32.15,25.76,21.51
2015-03-21,Central,-14.0,28.0,24.54,5.26
2015-03-21,North-Western,-13.1833,24.8167,29.01,49.53
2015-03-22,Lusaka,-15.4167,28.2833,25.16,17.11
2015-03-22,Copperbelt,-12.83,28.2116,24.01,47.44
2015-03-22,Eastern,-13.7894,32.6073,29.09,11.52
2015-03-22,Southern,-16.5833,27.8333,27.09,34.33
2015-03-22,Western,-14.5,23.25,26.64,27.14
2015-03-22,Northern,-10.9167,30.0833,25.18,31.42
2015-03-22,Luapula,-10.83,29.72,26.63,15.32
2015-03-22,Muchinga,-10.9,32.15,29.01,14.75
2015-03-22,Central,-14.0,28.0,28.33,44.56
2015-03-22,North-Western,-13.1833,24.8167,29.82,40.62
2015-03-23,Lusaka,-15.4167,28.2833,24.01,14.42
2015-03-23,Copperbelt,-12.83,28.2116,25.54,7.21
2015-03-23,Eastern,-13.7894,32.6073,29.55,19.62
2015-03-23,Southern,-16.5833,27.8333,27.79,12.23
2015-03-23,Western,-14.5,23.25,29.93,32.4
2015-03-23,Northern,-10.9167,30.0833,27.68,43.03
2015-03-23,Luapula,-10.83,29.72,25.37,15.43
2015-03-23,Muchinga,-10.9,32.15,27.41,16.16
2015-03-23,Central,-14.0,28.0,28.19,32.36
2015-03-23,North-Western,-13.1833,24.8167,27.25,6.96
2015-03-24,Lusaka,-15.4167,28.2833,24.39,42.1
2015-03-24,Copperbelt,-12.83,28.2116,26.11,17.55
2015-03-24,Eastern,-13.7894,32.6073,24.19,17.52
2015-03-24,Southern,-16.5833,27.8333,25.67,24.09
2015-03-24,Western,-14.5,23.25,24.44,34.6
2015-03-24,Northern,-10.9167,30.0833,28.32,45.93
2015-03-24,Luapula,-10.83,29.72,25.62,40.3
2015-03-24,Muchinga,-10.9,32.15,25.66,25.77
2015-03-24,Central,-14.0,28.0,28.68,18.03
2015-03-24,North-Western,-13.1833,24.8167,26.87,27.47
2015-03-25,Lusaka,-15.4167,28.2833,28.43,39.27
2015-03-25,Copperbelt,-12.83,28.2116,24.53,48.61
2015-03-25,Eastern,-13.7894,32.6073,26.16,47.72
2015-03-25,Southern,-16.5833,27.8333,26.81,7.35
2015-03-25,Western,-14.5,23.25,27.09,29.64
2015-03-25,Northern,-10.9167,30.0833,28.1,34.25
2015-03-25,Luapula,-10.83,29.72,26.04,15.61
2015-03-25,Muchinga,-10.9,32.15,28.4,29.27
2015-03-25,Central,-14.0,28.0,25.46,32.2
2015-03-25,North-Western,-13.1833,24.8167,25.57,10.25
2015-03-26,Lusaka,-15.4167,28.2833,25.84,43.64
2015-03-26,Copperbelt,-12.83,28.2116,26.52,12.02
2015-03-26,Eastern,-13.7894,32.6073,25.29,35.04
2015-03-26,Southern,-16.5833,27.8333,25.42,11.42
2015-03-26,Western,-14.5,23.25,26.3,18.5
2015-03-26,Northern,-10.9167,30.0833,29.04,43.74
2015-03-26,Luapula,-10.83,29.72,27.46,30.49
2015-03-26,Muchinga,-10.9,32.15,29.76,40.9
2015-03-26,Central,-14.0,28.0,28.25,48.68
2015-03-26,North-Western,-13.1833,24.8167,24.23,20.76
2015-03-27,Lusaka,-15.4167,28.2833,24.59,9.54
2015-03-27,Copperbelt,-12.83,28.2116,25.26,39.77
2015-03-27,Eastern,-13.7894,32.6073,27.31,36.97
2015-03-27,Southern,-16.5833,27.8333,25.07,14.82
2015-03-27,Western,-14.5,23.25,28.45,48.52
2015-03-27,Northern,-10.9167,30.0833,29.16,44.86
2015-03-27,Luapula,-10.83,29.72,28.12,41.42
2015-03-27,Muchinga,-10.9,32.15,28.5,26.66
2015-03-27,Central,-14.0,28.0,27.72,16.74
2015-03-27,North-Western,-13.1833,24.8167,26.11,49.59
2015-03-28,Lusaka,-15.4167,28.2833,27.94,9.06
2015-03-28,Copperbelt,-12.83,28.2116,27.58,48.19
2015-03-28,Eastern,-13.7894,32.6073,25.19,10.05
2015-03-28,Southern,-16.5833,27.8333,26.54,13.51
2015-03-28,Western,-14.5,23.25,25.47,32.23
2015-03-28,Northern,-10.9167,30.0833,26.4,21.76
2015-03-28,Luapula,-10.83,29.72,29.79,10.59
2015-03-28,Muchinga,-10.9,32.15,25.83,35.46
2015-03-28,Central,-14.0,28.0,28.49,49.43
2015-03-28,North-Western,-13.1833,24.8167,26.37,23.91
2015-03-29,Lusaka,-15.4167,28.2833,26.73,23.29
2015-03-29,Copperbelt,-12.83,28.2116,27.26,9.63
2015-03-29,Eastern,-13.7894,32.6073,24.57,6.19
2015-03-29,Southern,-16.5833,27.8333,28.17,5.81
2015-03-29,Western,-14.5,23.25,28.29,35.87
2015-03-29,Northern,-10.9167,30.0833,27.25,32.33
2015-03-29,Luapula,-10.83,29.72,28.76,7.85
2015-03-29,Muchinga,-10.9,32.15,25.14,11.3
2015-03-29,Central,-14.0,28.0,28.4,20.3
2015-03-29,North-Western,-13.1833,24.8167,25.44,47.26
2015-03-30,Lusaka,-15.4167,28.2833,27.76,45.05
2015-03-30,Copperbelt,-12.83,28.2116,28.76,28.96
2015-03-30,Eastern,-13.7894,32.6073,29.68,8.85
2015-03-30,Southern,-16.5833,27.8333,28.31,22.54
2015-03-30,Western,-14.5,23.25,26.19,39.92
2015-03-30,Northern,-10.9167,30.0833,25.39,9.16
2015-03-30,Luapula,-10.83,29.72,29.92,30.33
2015-03-30,Muchinga,-10.9,32.15,27.71,45.79
2015-03-30,Central,-14.0,28.0,27.08,20.72
2015-03-30,North-Western,-13.1833,24.8167,26.27,17.68
2015-03-31,Lusaka,-15.4167,28.2833,28.6,8.99
2015-03-31,Copperbelt,-12.83,28.2116,25.51,14.71
2015-03-31,Eastern,-13.7894,32.6073,28.25,44.2
2015-03-31,Southern,-16.5833,27.8333,24.98,46.3
2015-03-31,Western,-14.5,23.25,28.44,30.23
2015-03-31,Northern,-10.9167,30.0833,29.85,44.27
2015-03-31,Luapula,-10.83,29.72,25.51,36.41
2015-03-31,Muchinga,-10.9,32.15,26.67,25.8
2015-03-31,Central,-14.0,28.0,29.28,48.33
2015-03-31,North-Western,-13.1833,24.8167,24.34,27.37
2015-04-01,Lusaka,-15.4167,28.2833,26.51,36.95
2015-04-01,Copperbelt,-12.83,28.2116,28.51,16.9
2015-04-01,Eastern,-13.7894,32.6073,26.88,45.58
2015-04-01,Southern,-16.5833,27.8333,28.17,45.72
2015-04-01,Western,-14.5,23.25,25.3,11.96
2015-04-01,Northern,-10.9167,30.0833,27.99,48.63
2015-04-01,Luapula,-10.83,29.72,24.44,39.23
2015-04-01,Muchinga,-10.9,32.15,27.58,6.04
2015-04-01,Central,-14.0,28.0,27.61,41.92
2015-04-01,North-Western,-13.1833,24.8167,28.69,24.97
2015-04-02,Lusaka,-15.4167,28.2833,28.59,48.2
2015-04-02,Copperbelt,-12.83,28.2116,28.28,39.77
2015-04-02,Eastern,-13.7894,32.6073,26.52,42.91
2015-04-02,Southern,-16.5833,27.8333,26.81,30.57
2015-04-02,Western,-14.5,23.25,26.68,12.79
2015-04-02,Northern,-10.9167,30.0833,25.53,29.32
2015-04-02,Luapula,-10.83,29.72,24.31,12.42
2015-04-02,Muchinga,-10.9,32.15,27.41,35.49
2015-04-02,Central,-14.0,28.0,24.94,46.63
2015-04-02,North-Western,-13.1833,24.8167,24.12,14.21
2015-04-03,Lusaka,-15.4167,28.2833,25.02,28.45
2015-04-03,Copperbelt,-12.83,28.2116,25.67,46.7
2015-04-03,Eastern,-13.7894,32.6073,24.8,32.5
2015-04-03,Southern,-16.5833,27.8333,25.39,47.16
2015-04-03,Western,-14.5,23.25,24.92,31.89
2015-04-03,Northern,-10.9167,30.0833,28.93,31.18
2015-04-03,Luapula,-10.83,29.72,29.06,44.23
2015-04-03,Muchinga,-10.9,32.15,26.87,44.23
2015-04-03,Central,-14.0,28.0,27.27,11.44
2015-04-03,North-Western,-13.1833,24.8167,29.25,11.47
2015-04-04,Lusaka,-15.4167,28.2833,28.86,5.7
2015-04-04,Copperbelt,-12.83,28.2116,24.57,15.11
